object,a,e,i,albedo,diameter,dv_kms,est_value_usd,profit_index,price_pt_usd,price_ni_usd,price_co_usd
231,,0.1718983928528011,,0.031,0.05,5.557847589279201,23143517.555910975,3529133.185977988,950.0,17000.0,32000.0
232,,0.1015003007582186,,0.094,0.05,5.452250451137328,23143517.555910975,3586890.7648852197,950.0,17000.0,32000.0
233,,0.2459455517714944,,0.205,0.05,5.6689183276572415,16531083.96850784,2478825.374116574,950.0,17000.0,32000.0
234,,0.0604382626897341,,0.177,0.05,5.390657394034601,23143517.555910975,3621461.1625893814,950.0,17000.0,32000.0
235,,0.1897770765272687,,0.156,0.05,5.584665614790903,23143517.555910975,3514759.732661975,950.0,17000.0,32000.0
236,,0.0741784805620169,,0.2108,0.05,5.411267720843025,16531083.96850784,2578442.3125500283,950.0,17000.0,32000.0
237,,0.09175179357622,,0.039,0.05,5.43762769036433,23143517.555910975,3595038.214240251,950.0,17000.0,32000.0
238,,0.2357649403191065,,0.095,0.05,5.653647410478659,23143517.555910975,3478320.405055254,950.0,17000.0,32000.0
239,,0.2089976195707811,,0.031,0.05,5.6134964293561715,23143517.555910975,3499437.521910632,950.0,17000.0,32000.0
240,,0.1061781814880765,,0.0575,0.05,5.459267272232115,23143517.555910975,3582994.259333895,950.0,17000.0,32000.0
241,,0.1226998755515678,,0.222,0.05,5.484049813327352,16531083.96850784,2549499.8410607143,950.0,17000.0,32000.0
242,,0.0448863457329296,,0.262,0.05,5.367329518599394,16531083.96850784,2596235.0338897086,950.0,17000.0,32000.0
243,,0.1368460317456078,,0.256,0.05,5.505269047618412,16531083.96850784,2541183.746206453,950.0,17000.0,32000.0
244,,0.1975085740368095,,0.228,0.05,5.596262861055214,16531083.96850784,2506128.745430763,950.0,17000.0,32000.0
245,,0.1076590482651908,,0.193,0.05,5.461488572397786,23143517.555910975,3581762.514411238,950.0,17000.0,32000.0
246,,0.2464999838866737,,0.064,0.05,5.66974997583001,23143517.555910975,3469922.8066687617,950.0,17000.0,32000.0
247,,0.0678979922815336,,0.062,0.05,5.4018469884223,23143517.555910975,3615131.3203464374,950.0,17000.0,32000.0
248,,0.2170134971732539,,0.0428,0.05,5.625520245759881,23143517.555910975,3493086.836572883,950.0,17000.0,32000.0
249,,0.1368987112613687,,0.112,0.05,5.5053480668920525,23143517.555910975,3557614.0304769045,950.0,17000.0,32000.0
250,,0.09341957307995,,0.234,0.05,5.440129359619925,16531083.96850784,2566886.9436317426,950.0,17000.0,32000.0
251,,0.0658570000170263,,0.047,0.05,5.398785500025539,23143517.555910975,3616860.973979922,950.0,17000.0,32000.0
252,,0.2643780353176181,,0.0436,0.05,5.696567052976427,23143517.555910975,3456027.151348296,950.0,17000.0,32000.0
253,,0.1214810299080863,,0.17,0.05,5.48222154486213,23143517.555910975,3570306.4752939134,950.0,17000.0,32000.0
254,,0.0790979482790689,,0.038,0.05,5.418646922418604,23143517.555910975,3605669.2065545633,950.0,17000.0,32000.0
255,,0.0629510305110997,,0.05,0.05,5.394426545766649,23143517.555910975,3619326.516657362,950.0,17000.0,32000.0
256,,0.112417960873596,,0.0545,0.05,5.468626941310394,23143517.555910975,3577809.907093303,950.0,17000.0,32000.0
257,,0.2050102704668621,,0.1676,0.05,5.607515405700293,23143517.555910975,3502605.1601703567,950.0,17000.0,32000.0
258,,0.1299188703753161,,0.043,0.05,5.494878305562974,23143517.555910975,3563348.913880058,950.0,17000.0,32000.0
259,,0.1068616828296505,,0.044,0.05,5.460292524244475,23143517.555910975,3582425.6361545464,950.0,17000.0,32000.0
260,,0.090362918320585,,0.137,0.05,5.435544377480877,23143517.555910975,3596201.9991493323,950.0,17000.0,32000.0
261,,0.2119603161788305,,0.211,0.05,5.617940474268246,16531083.96850784,2497919.7127540954,950.0,17000.0,32000.0
262,,0.0805175022604347,,0.198,0.05,5.420776253390652,23143517.555910975,3604473.4534534607,950.0,17000.0,32000.0
263,,0.1352219917090892,,0.187,0.05,5.502832987563633,23143517.555910975,3558989.9971553753,950.0,17000.0,32000.0
264,,0.2662483901800026,,0.113,0.05,5.6993725852700035,23143517.555910975,3454579.852268095,950.0,17000.0,32000.0
265,,0.1544074222740254,,0.027,0.05,5.531611133411038,23143517.555910975,3543309.159592392,950.0,17000.0,32000.0
266,,0.1024731541507764,,0.051,0.05,5.453709731226164,23143517.555910975,3586079.715350609,950.0,17000.0,32000.0
267,,0.1370167175152901,,0.041,0.05,5.505525076272935,23143517.555910975,3557517.231056478,950.0,17000.0,32000.0
268,,0.2164495403077462,,0.061,0.05,5.624674310461619,23143517.555910975,3493532.884984695,950.0,17000.0,32000.0
269,,0.1502829146324239,,0.211,0.05,5.525424371948636,16531083.96850784,2533334.6961419606,950.0,17000.0,32000.0
270,,0.1038333377998006,,0.045,0.05,5.4557500066997004,23143517.555910975,3584946.370583264,950.0,17000.0,32000.0
271,,0.0296666289067338,,0.128,0.05,5.3444999433601,23143517.555910975,3647807.985266365,950.0,17000.0,32000.0
272,,0.1613904021161671,,0.212,0.05,5.54208560317425,16531083.96850784,2526882.858348243,950.0,17000.0,32000.0
273,,0.1152817816923062,,0.237,0.05,5.472922672538459,16531083.96850784,2553882.504829138,950.0,17000.0,32000.0
274,,0.1625552962165256,,0.049,0.05,5.543832944324788,23143517.555910975,3536691.378404219,950.0,17000.0,32000.0
275,,0.0613237123923217,,0.051,0.05,5.391985568588482,23143517.555910975,3620708.668311601,950.0,17000.0,32000.0
276,,0.0917423556117255,,0.196,0.05,5.437613533417588,23143517.555910975,3595046.120083662,950.0,17000.0,32000.0
277,,0.1348039576528939,,0.247,0.05,5.50220593647934,16531083.96850784,2542380.867355102,950.0,17000.0,32000.0
278,,0.0440837162757114,,0.0412,0.05,5.366125574413567,23143517.555910975,3635416.437421265,950.0,17000.0,32000.0
279,,0.1113544038502371,,0.0444,0.05,5.467031605775356,23143517.555910975,3578692.5078953924,950.0,17000.0,32000.0
280,,0.1323166180924549,,0.226,0.05,5.498474927138682,16531083.96850784,2543840.5401044725,950.0,17000.0,32000.0
281,,0.0811380815912235,,0.0502,0.05,5.421707122386835,23143517.555910975,3603950.9611439486,950.0,17000.0,32000.0
282,,0.1439711034273395,,0.023,0.05,5.515956655141009,23143517.555910975,3551821.901339848,950.0,17000.0,32000.0
283,,0.2214327143695201,,0.0602,0.05,5.63214907155428,23143517.555910975,3489595.5000732765,950.0,17000.0,32000.0
284,,0.2035288796660564,,0.05,0.05,5.605293319499085,23143517.555910975,3503783.4712942126,950.0,17000.0,32000.0
285,,0.0231851347321953,,0.0508,0.05,5.334777702098293,23143517.555910975,3653406.424702963,950.0,17000.0,32000.0
286,,0.0236220933910066,,0.238,0.05,5.33543314008651,16531083.96850784,2609306.041588517,950.0,17000.0,32000.0
287,,0.2059408943594441,,0.175,0.05,5.608911341539166,23143517.555910975,3501865.339068238,950.0,17000.0,32000.0
288,,0.2020429671354602,,0.889,0.05,5.60306445070319,16531083.96850784,2503547.268381936,950.0,17000.0,32000.0
289,,0.2584704265488936,,0.314,0.05,5.68770563982334,16531083.96850784,2471861.780229986,950.0,17000.0,32000.0
290,,0.092818817618588,,0.425,0.05,5.439228226427882,16531083.96850784,2567246.1647905195,950.0,17000.0,32000.0
291,,0.0328121825199367,,0.187,0.05,5.349218273779905,23143517.555910975,3645097.169124862,950.0,17000.0,32000.0
292,,0.1018669380493238,,0.056,0.05,5.452800407073986,23143517.555910975,3586585.063213721,950.0,17000.0,32000.0
293,,0.2326128918616789,,0.095,0.05,5.648919337792519,23143517.555910975,3480793.8523728224,950.0,17000.0,32000.0
294,,0.1673743456243886,,0.171,0.05,5.551061518436582,23143517.555910975,3532788.921425699,950.0,17000.0,32000.0
295,,0.1605002726130122,,0.379,0.05,5.540750408919518,16531083.96850784,2527398.6828735527,950.0,17000.0,32000.0
296,,0.1385534050799557,,0.1796,0.05,5.507830107619934,23143517.555910975,3556257.1814547726,950.0,17000.0,32000.0
297,,0.0950894007056744,,0.131,0.05,5.442634101058512,23143517.555910975,3592244.599473458,950.0,17000.0,32000.0
298,,0.0626702899378581,,0.251,0.05,5.394005434906787,16531083.96850784,2585403.490316056,950.0,17000.0,32000.0
299,,0.0591868360669477,,0.052,0.05,5.388780254100421,23143517.555910975,3622525.2138007246,950.0,17000.0,32000.0
300,,0.0657350361559924,,0.057,0.05,5.398602554233989,23143517.555910975,3616964.3855433385,950.0,17000.0,32000.0
301,,0.1105904359857806,,0.0524,0.05,5.46588565397867,23143517.555910975,3579326.7611638033,950.0,17000.0,32000.0
302,,0.0561465363321942,,0.034,0.05,5.384219804498291,23143517.555910975,3625112.897836657,950.0,17000.0,32000.0
303,,0.2224887246313129,,0.047,0.05,5.633733086946969,23143517.555910975,3488762.2478284356,950.0,17000.0,32000.0
304,,0.1971882784193504,,0.238,0.05,5.595782417629025,16531083.96850784,2506311.2943695677,950.0,17000.0,32000.0
305,,0.1520784063601406,,0.201,0.05,5.528117609540211,16531083.96850784,2532289.5445923433,950.0,17000.0,32000.0
306,,0.1430795806257788,,0.043,0.05,5.514619370938668,23143517.555910975,3552550.9992422336,950.0,17000.0,32000.0
307,,0.0384905607890322,,0.047,0.05,5.3577358411835485,23143517.555910975,3640213.7701277323,950.0,17000.0,32000.0
308,,0.1163841789780852,,0.056,0.05,5.4745762684671275,23143517.555910975,3574522.346524194,950.0,17000.0,32000.0
309,,0.1171301263650065,,0.115,0.05,5.475695189547509,23143517.555910975,3573904.7126966664,950.0,17000.0,32000.0
310,,0.0062451820049021,,0.322,0.05,5.309367773007353,16531083.96850784,2620085.6509317597,950.0,17000.0,32000.0
311,,0.160327747030007,,0.23,0.05,5.54049162054501,16531083.96850784,2527498.6847441792,950.0,17000.0,32000.0
312,,0.1808083440423978,,0.044,0.05,5.571212516063596,23143517.555910975,3521955.4228897183,950.0,17000.0,32000.0
313,,0.1708667474107131,,0.043,0.05,5.556300121116069,23143517.555910975,3529966.1590188593,950.0,17000.0,32000.0
314,,0.1682321742132066,,0.217,0.05,5.55234826131981,16531083.96850784,2522925.1116115213,950.0,17000.0,32000.0
315,,0.1276411738792283,,0.061,0.05,5.491461760818842,23143517.555910975,3565224.352949376,950.0,17000.0,32000.0
316,,0.0859967952849654,,0.926,0.05,5.428995192927448,16531083.96850784,2571332.451250504,950.0,17000.0,32000.0
317,,0.0857929464971442,,0.054,0.05,5.428689419745716,23143517.555910975,3600036.655189108,950.0,17000.0,32000.0
318,,0.2142744305507475,,0.085,0.05,5.621411645826121,23143517.555910975,3495254.304344564,950.0,17000.0,32000.0
319,,0.1154563634989336,,0.155,0.05,5.4731845452484,23143517.555910975,3575290.8625012594,950.0,17000.0,32000.0
320,,0.0471194863928474,,0.425,0.05,5.370679229589271,16531083.96850784,2594869.9303093976,950.0,17000.0,32000.0
321,,0.2441595836747727,,0.089,0.05,5.666239375512159,23143517.555910975,3471750.1506061484,950.0,17000.0,32000.0
322,,0.2996811596894874,,0.295,0.05,5.749521739534231,16531083.96850784,2449223.012599499,950.0,17000.0,32000.0
323,,0.3405946317583658,,0.05,0.05,5.810891947637549,23143517.555910975,3398015.668702338,950.0,17000.0,32000.0
324,,0.1509935340416322,,0.1068,0.05,5.526490301062448,23143517.555910975,3546089.3203416606,950.0,17000.0,32000.0
325,,0.1897728765874216,,0.0368,0.05,5.584659314881132,23143517.555910975,3514763.095428084,950.0,17000.0,32000.0
326,,0.0630961851104471,,0.214,0.05,5.3946442776656705,16531083.96850784,2585145.201312499,950.0,17000.0,32000.0
327,,0.1076998532675629,,0.025,0.05,5.461549779901344,23143517.555910975,3581728.585903479,950.0,17000.0,32000.0
328,,0.0261855727301696,,0.039,0.05,5.339278359095254,23143517.555910975,3650812.6390610225,950.0,17000.0,32000.0
329,,0.2517982558800556,,0.256,0.05,5.6776973838200835,16531083.96850784,2475566.5041908454,950.0,17000.0,32000.0
330,,0.0953923114761152,,0.0447,0.05,5.443088467214173,23143517.555910975,3591991.2746313172,950.0,17000.0,32000.0
331,,0.0909553287672378,,0.1719,0.05,5.436432993150857,23143517.555910975,3595705.5065342057,950.0,17000.0,32000.0
332,,0.1598370522546927,,0.047,0.05,5.539755578382039,23143517.555910975,3538896.4126449465,950.0,17000.0,32000.0
333,,0.0243229377006083,,0.041,0.05,5.3364844065509125,23143517.555910975,3652422.395608561,950.0,17000.0,32000.0
334,,0.1718252545489071,,0.049,0.05,5.5577378818233605,23143517.555910975,3529192.226493198,950.0,17000.0,32000.0
335,,0.0946707699610702,,0.054,0.05,5.4420061549416054,23143517.555910975,3592594.7599658514,950.0,17000.0,32000.0
336,,0.1369602883498228,,0.135,0.05,5.505440432524734,23143517.555910975,3557563.5187130705,950.0,17000.0,32000.0
337,,0.0176812313089079,,0.276,0.05,5.326521846963361,16531083.96850784,2612981.4088040367,950.0,17000.0,32000.0
338,,0.1019289030552647,,0.198,0.05,5.452893354582897,23143517.555910975,3586533.402024111,950.0,17000.0,32000.0
339,,0.1179195993476827,,0.247,0.05,5.476879399021524,16531083.96850784,2552322.3376685423,950.0,17000.0,32000.0
340,,0.194578415429846,,0.425,0.05,5.591867623144768,16531083.96850784,2507799.748657785,950.0,17000.0,32000.0
341,,0.1301226763470288,,0.035,0.05,5.495184014520543,23143517.555910975,3563181.197664554,950.0,17000.0,32000.0
342,,0.2296818468927934,,0.092,0.05,5.64452277033919,23143517.555910975,3483097.03433066,950.0,17000.0,32000.0
343,,0.3138850866658281,,0.067,0.05,5.770827629998742,23143517.555910975,3418122.3951665233,950.0,17000.0,32000.0
344,,0.0613535494233774,,0.052,0.05,5.3920303241350656,23143517.555910975,3620683.3169307015,950.0,17000.0,32000.0
345,,0.1029057777895298,,0.332,0.05,5.4543586666842945,16531083.96850784,2561227.9735610224,950.0,17000.0,32000.0
346,,0.1638389295526846,,0.19,0.05,5.5457583943290265,23143517.555910975,3535651.0524374926,950.0,17000.0,32000.0
347,,0.0721132511399856,,0.0448,0.05,5.408169876709978,23143517.555910975,3611564.3001326146,950.0,17000.0,32000.0
348,,0.0887057635247283,,0.384,0.05,5.433058645287092,16531083.96850784,2569708.264764326,950.0,17000.0,32000.0
349,,0.1610064117779131,,0.048,0.05,5.541509617666869,23143517.555910975,3537947.4935581414,950.0,17000.0,32000.0
350,,0.1566660592992641,,0.286,0.05,5.534999088948896,16531083.96850784,2529622.995122213,950.0,17000.0,32000.0
351,,0.1492017095424157,,0.195,0.05,5.523802564313623,23143517.555910975,3547550.2711425065,950.0,17000.0,32000.0
352,,0.3275879703086653,,0.392,0.05,5.791381955462998,16531083.96850784,2434126.6736161425,950.0,17000.0,32000.0
353,,0.1117700393570832,,0.201,0.05,5.467655059035625,16531083.96850784,2555962.527007856,950.0,17000.0,32000.0
354,,0.1065783417487667,,0.341,0.05,5.45986751262315,16531083.96850784,2559043.80952158,950.0,17000.0,32000.0
355,,0.2420771602949177,,0.065,0.05,5.663115740442376,23143517.555910975,3473377.689575363,950.0,17000.0,32000.0
356,,0.0777173304311277,,0.037,0.05,5.416575995646691,23143517.555910975,3606832.9232931444,950.0,17000.0,32000.0
357,,0.151861216243575,,0.05,0.05,5.527791824365362,23143517.555910975,3545382.2944424255,950.0,17000.0,32000.0
358,,0.1560103502756426,,0.2621,0.05,5.534015525413464,16531083.96850784,2530003.7785664387,950.0,17000.0,32000.0
359,,0.173754168997045,,0.043,0.05,5.5606312534955675,23143517.555910975,3527635.781020292,950.0,17000.0,32000.0
360,,0.2115184501081782,,0.038,0.05,5.617277675162267,23143517.555910975,3497437.8727946393,950.0,17000.0,32000.0
361,,0.044739286076482,,0.052,0.05,5.367108929114723,23143517.555910975,3634854.9732019156,950.0,17000.0,32000.0
362,,0.0730767269416231,,0.059,0.05,5.4096150904124345,23143517.555910975,3610749.97943781,950.0,17000.0,32000.0
363,,0.149294626059238,,0.3,0.05,5.523941939088857,16531083.96850784,2533910.3448269796,950.0,17000.0,32000.0
364,,0.1555463524504363,,0.05,0.05,5.533319528675654,23143517.555910975,3542382.6210138407,950.0,17000.0,32000.0
365,,0.0585286719473959,,0.091,0.05,5.387793007921093,23143517.555910975,3623085.0823143735,950.0,17000.0,32000.0
366,,0.0951510997310939,,0.393,0.05,5.442726649596641,16531083.96850784,2565852.141118357,950.0,17000.0,32000.0
367,,0.2052474191055265,,0.038,0.05,5.60787112865829,23143517.555910975,3502416.6036679656,950.0,17000.0,32000.0
368,,0.0986108229148051,,0.127,0.05,5.447916234372207,23143517.555910975,3589301.832511215,950.0,17000.0,32000.0
369,,0.0904131987784233,,0.065,0.05,5.435619798167635,23143517.555910975,3596159.8543314277,950.0,17000.0,32000.0
370,,0.0626602352538428,,0.234,0.05,5.393990352880764,16531083.96850784,2585409.5887179254,950.0,17000.0,32000.0
371,,0.2526051871041405,,0.059,0.05,5.6789077806562105,23143517.555910975,3465165.0114020733,950.0,17000.0,32000.0
372,,0.1373517816969307,,0.04,0.05,5.506027672545396,23143517.555910975,3557242.4097692757,950.0,17000.0,32000.0
373,,0.0801112447088329,,0.3014,0.05,5.420166867063249,16531083.96850784,2574868.272243146,950.0,17000.0,32000.0
374,,0.1025087364084972,,0.037,0.05,5.4537631046127455,23143517.555910975,3586050.0580458925,950.0,17000.0,32000.0
375,,0.1725433881564378,,0.321,0.05,5.5588150822346565,16531083.96850784,2520437.5731348605,950.0,17000.0,32000.0
376,,0.0752968833936572,,0.06,0.05,5.412945325090486,23143517.555910975,3608874.9213816854,950.0,17000.0,32000.0
377,,0.1297124041887308,,0.339,0.05,5.494568606283096,16531083.96850784,2545370.5966728926,950.0,17000.0,32000.0
378,,0.1792421343581272,,0.046,0.05,5.568863201537191,23143517.555910975,3523215.0291233226,950.0,17000.0,32000.0
379,,0.1138906413295795,,0.066,0.05,5.470835961994369,23143517.555910975,3576588.510640894,950.0,17000.0,32000.0
380,,0.0879143631924339,,0.064,0.05,5.431871544788651,23143517.555910975,3598255.561347885,950.0,17000.0,32000.0
381,,0.1667721698435214,,0.129,0.05,5.550158254765282,23143517.555910975,3533276.0913179335,950.0,17000.0,32000.0
382,,0.1686939650724559,,0.04,0.05,5.553040947608683,23143517.555910975,3531721.7977031628,950.0,17000.0,32000.0
383,,0.1454070557393943,,0.192,0.05,5.518110583609091,23143517.555910975,3550648.191534112,950.0,17000.0,32000.0
384,,0.1267749510353315,,0.242,0.05,5.490162426552997,16531083.96850784,2547098.652088388,950.0,17000.0,32000.0
385,,0.1691797380206406,,0.0692,0.05,5.553769607030961,23143517.555910975,3531329.134774945,950.0,17000.0,32000.0
386,,0.2380094580841224,,0.19,0.05,5.657014187126183,23143517.555910975,3476561.2488354896,950.0,17000.0,32000.0
387,,0.0650500527564439,,0.042,0.05,5.397575079134666,23143517.555910975,3617545.2838986237,950.0,17000.0,32000.0
388,,0.0662807781585579,,0.225,0.05,5.399421167237836,16531083.96850784,2583215.502855097,950.0,17000.0,32000.0
389,,0.1318527709290346,,0.268,0.05,5.497779156393552,16531083.96850784,2544112.930068102,950.0,17000.0,32000.0
390,,0.3051538361080735,,0.29,0.05,5.75773075416211,16531083.96850784,2446247.7967661386,950.0,17000.0,32000.0
391,,0.1383027210978602,,0.173,0.05,5.50745408164679,23143517.555910975,3556462.6758079603,950.0,17000.0,32000.0
392,,0.3316198077804615,,0.022,0.05,5.797429711670692,23143517.555910975,3404745.4019532176,950.0,17000.0,32000.0
393,,0.2281182070446522,,0.294,0.05,5.642177310566979,16531083.96850784,2488804.9799888195,950.0,17000.0,32000.0
394,,0.0832023735647344,,0.033,0.05,5.424803560347101,23143517.555910975,3602214.034799321,950.0,17000.0,32000.0
395,,0.1592630384332908,,0.126,0.05,5.538894557649936,23143517.555910975,3539362.4032115764,950.0,17000.0,32000.0
396,,0.2474670347021951,,0.139,0.05,5.671200552053293,23143517.555910975,3469168.3116598492,950.0,17000.0,32000.0
397,,0.2244664431784085,,0.054,0.05,5.636699664767613,23143517.555910975,3487202.7852598866,950.0,17000.0,32000.0
