name,spkid,albedo,diameter_km,e,i_deg,a_au,class
  3904 Honda (1988 DQ),20003904,0.234,14.797,0.09789741168925988,14.98064385090819,2.556549931050877,M
  3905 Doppler (1984 QO),20003905,0.228,8.021,0.2550051613432501,14.20837574174475,2.560678613799218,M
  3906 Chao (1987 KE1),20003906,0.048,46.247,0.07151321259330393,26.05559132912351,2.933929958974363,C
  3907 Kilmartin (A904 PC),20003907,0.501,8.581,0.1194543111712208,10.99941338319329,2.79560823011249,S
  3908 Nyx (1980 PA),20003908,0.23,1.0,0.4590717764003792,2.186368158544671,1.927924846575456,M
  3909 Gladys (1988 JD1),20003909,0.244,10.108,0.1210096712710799,13.1744376740935,2.610539308824693,M
  3910 Liszt (1988 SF),20003910,,,0.1332611161754109,8.691954775623076,2.794998195079822,C
  3911 Otomo (1940 QB),20003911,0.137,19.09,0.09382948544764598,10.72804994749139,3.039344766797809,C
  3912 Troja (1988 SG),20003912,0.328,5.93,0.03097092089603806,2.402003154036243,2.375056118279047,S
  3913 Chemin (1986 XO2),20003913,0.322,6.442,0.2258250011664179,23.88762885904651,2.357137954589392,S
  3914 Kotogahama (1987 SE),20003914,0.201,14.859,0.07584385306352617,9.327120402958448,3.016827934408754,M
  3915 Fukushima (1988 PA1),20003915,0.051,21.993,0.04205655956090315,14.41922000628599,2.438372124161644,C
  3916 Maeva (1981 QA3),20003916,0.061,19.58,0.1187918408804687,1.943406009704666,3.248217675405936,C
  3917 Franz Schubert (1961 CX),20003917,0.321,5.129,0.02151498429800017,2.429527024227408,2.357811525034668,S
  3918 Brel (1988 PE1),20003918,0.289,6.262,0.2082213678730798,7.510266797488115,2.244477026591065,M
  3919 Maryanning (1984 DS),20003919,0.194,4.784,0.189466221553198,3.962417330664301,2.21784032263641,M
  3920 Aubignan (1948 WF),20003920,0.339,5.956,0.2713400108718171,9.040318615610891,2.254673473935219,S
  3921 Klement'ev (1971 OH),20003921,0.038,16.513,0.2855441354993855,12.03039368359827,2.64677097142521,C
  3922 Heather (1971 SP3),20003922,0.068,13.979,0.1995502812525752,2.011148056139574,3.139570545562156,C
  3923 Radzievskij (1976 SN3),20003923,0.05,29.87,0.2222346136411586,3.492104402682962,3.978149697732293,C
  3924 Birch (1977 CU),20003924,0.08,16.813,0.1120250859248942,6.7002156424001,2.700501370570647,C
  3925 Tret'yakov (1977 SS2),20003925,0.029,51.289,0.1936131518263736,15.60872726848203,3.15585140348304,C
  3926 Ramirez (1978 VQ3),20003926,0.461,3.904,0.1208075372571812,9.20048067768722,2.555474297001853,S
  3927 Feliciaplatt (1981 JA2),20003927,0.278,3.995,0.1350830714502385,1.95278409303071,2.194780062537897,M
  3928 Randa (1981 PG),20003928,0.257,5.733,0.1891678682811596,2.452472345262138,2.24652688653664,M
  3929 Carmelmaria (1981 WG9),20003929,0.163,5.953,0.1357213409912192,2.891624159600566,2.380735343543594,M
  3930 Vasilev (1982 UV10),20003930,0.053,17.504,0.1597710042174742,1.225461117543006,3.126913304268466,C
  3931 Batten (1984 EN),20003931,0.731,3.101,0.08165183047822942,3.797543358175256,2.394344661513738,S
  3932 Edshay (1984 SC5),20003932,0.25,12.155,0.1649021242180206,14.57056242761698,2.566392339864359,M
  3933 Portugal (1986 EN4),20003933,0.087,14.949,0.09575303980310278,1.683918808362511,3.259542659908418,C
  3934 Tove (1987 DF1),20003934,,,0.1438299299885638,13.13548220760977,2.593786792346218,C
  3935 Toatenmongakkai (1987 PB),20003935,0.203,9.612,0.232367235040371,8.764392687129142,2.540029606305947,M
  3936 Elst (2321 T-3),20003936,0.507,4.677,0.1307311557143579,5.655489130739407,2.426850201268369,S
  3937 Bretagnon (1932 EO),20003937,0.145,15.866,0.02713481440147074,8.8511545913927,3.067014178350747,C
  3938 Chapront (1949 PL),20003938,0.068,9.829,0.03959548830359331,2.088771149821526,2.490104053293987,C
  3939 Huruhata (1953 GO),20003939,0.029,30.644,0.1015385919229855,24.76666332029091,3.111275957789184,C
  3940 Larion (1973 FE1),20003940,0.566,5.079,0.05649871043343221,22.84242210530917,1.987690761414731,S
  3941 Haydn (1973 UU5),20003941,0.339,6.006,0.02050843049541708,1.67081748499025,2.927992101947771,S
  3942 Churivannia (1977 RH7),20003942,0.186,7.067,0.196628254101186,4.619132621469741,2.391489252283179,M
  3943 Silbermann (1981 RG1),20003943,0.19,5.554,0.1891718800166974,6.464692706481876,2.27378968367668,M
  3944 Halliday (1981 WP1),20003944,0.295,5.873,0.1505760667768876,7.547055665530022,2.368543525350469,M
  3945 Gerasimenko (1982 PL),20003945,0.062,20.796,0.2685241802352947,1.832165718362792,3.120965775830642,C
  3946 Shor (1983 EL2),20003946,0.087,17.094,0.1234492411529599,0.7336859851410628,3.104431127007744,C
  3947 Swedenborg (1983 XD),20003947,0.09,15.524,0.1468464198667721,5.378719799674808,3.101331558759977,C
  3948 Bohr (1985 RF),20003948,0.32,5.144,0.1958331250881274,2.731472276885598,2.261666515167754,S
  3949 Mach (1985 UL),20003949,,,0.032999281785136,3.780213295441349,2.207787411732757,C
  3950 Yoshida (1986 CH),20003950,,,0.05576075990435412,8.939497602509489,2.992073633680289,C
  3951 Zichichi (1986 CK1),20003951,0.325,6.72,0.1738187266363674,5.415859242411402,2.339312980007522,S
  3952 Russellmark (1986 EM2),20003952,0.246,4.658,0.1539459596010777,1.948374696621068,2.385139475486884,M
  3953 Perth (1986 VB6),20003953,0.335,4.799,0.188459755343111,4.954083042291472,2.260416054518431,S
  3954 Mendelssohn (1987 HU),20003954,0.21,3.182,0.09352801414592472,3.186602924128468,2.144365488347858,M
  3955 Bruckner (1988 RF3),20003955,0.163,18.066,0.07727863682754782,10.42658606245181,3.016353828642006,M
  3956 Caspar (1988 VL1),20003956,0.313,5.439,0.1791232142992485,4.80934648362288,2.23941916031307,S
  3957 Sugie (1933 OD),20003957,0.0321,23.46,0.1963044363461391,5.725767849566093,3.084878108714901,C
  3958 Komendantov (1953 TC),20003958,0.61,6.084,0.2094422214306182,4.823189204718874,2.467281887909428,S
  3959 Irwin (1954 UN2),20003959,0.259,4.141,0.1873061844941928,3.285098443660822,2.259224479052823,M
  3960 Chaliubieju (1955 BG),20003960,0.288,8.997,0.2761328586758154,14.39928301444149,2.645731482578812,M
  3961 Arthurcox (1962 OB),20003961,0.2012,10.28,0.1542530734768232,12.64275458916547,2.621889170488433,M
  3962 Valyaev (1967 CC),20003962,0.088,16.285,0.1216746378650614,1.994405802658817,3.200669005175283,C
  3963 Paradzhanov (1969 TP2),20003963,0.192,5.779,0.1971191765321052,3.27674541628337,2.439300485714646,M
  3964 Danilevskij (1974 RG1),20003964,0.342,5.977,0.1654648655772793,8.660257628719453,2.757066652324544,S
  3965 Konopleva (1975 VA9),20003965,0.339,9.517,0.15519153727311,12.71182807655505,2.650999770614506,S
  3966 Cherednichenko (1976 SD3),20003966,0.064,20.885,0.02195960889168399,3.514577620645007,3.233228383626945,C
  3967 Shekhtelia (1976 YW2),20003967,0.066,29.305,0.04642441675285655,17.39520029492519,3.247548886265259,C
  3968 Koptelov (1978 TU5),20003968,,,0.09076309035015195,6.205481161535664,2.322849891643102,C
  3969 Rossi (1978 TQ8),20003969,0.223,3.885,0.125565102279782,2.145916526472288,2.220665078566041,M
  3970 Herran (1979 ME9),20003970,0.264,8.564,0.1331049716658071,15.12864116567975,2.55694299502542,M
  3971 Voronikhin (1979 YM8),20003971,0.058,31.996,0.1834433374441635,12.99813556806646,2.850481934634916,C
  3972 Richard (1981 JD3),20003972,0.18,4.124,0.1777968318530513,4.150126664168359,2.163047001179165,M
  3973 Ogilvie (1981 UC1),20003973,0.251,6.204,0.2073269903049122,1.848025772469913,2.358201498452646,M
  3974 Verveer (1982 FS),20003974,0.338,8.295,0.1116882898879022,13.43344210247564,2.59954498546109,S
  3975 Verdi (1982 UR3),20003975,0.281,9.685,0.04936823595861019,1.299757520862943,2.899690628797667,M
  3976 Lise (1983 JM),20003976,0.046,29.049,0.06984691416614504,12.7123877392757,2.75882721009636,C
  3977 Maxine (1983 LM),20003977,,,0.1677632510607013,12.55926675285408,2.64018394356475,C
  3978 Klepesta (1983 VP1),20003978,0.054,29.223,0.00283887923285663,12.17107975873322,2.88249191114919,C
  3979 Brorsen (1983 VV1),20003979,0.121,18.732,0.02935253429036227,3.060077820208465,3.105733280556493,C
  3980 Hviezdoslav (1983 XU),20003980,0.116,11.261,0.1481904779592339,2.263269031979131,3.137830504283395,C
  3981 Stodola (1984 BL),20003981,0.06,22.405,0.1614178730113639,2.44756231797758,3.17589698621359,C
  3982 Kastel' (1984 JP1),20003982,0.201,6.79,0.2196770990146669,5.300839688899922,2.258799977454253,M
  3983 Sakiko (1984 SX),20003983,0.055,16.39,0.1124416467002669,2.600179336494288,2.449721230798341,C
  3984 Chacos (1984 SB6),20003984,0.05,7.569,0.1816548975468778,2.938080918093771,2.436386911493187,C
  3985 Raybatson (1985 CX),20003985,0.106,19.631,0.0986009349896346,16.28570227870273,2.85086750974624,C
  3986 Rozhkovskij (1985 SF2),20003986,0.267,6.768,0.1326284403649353,4.947779367473212,2.254222209047374,M
  3987 Wujek (1986 EL1),20003987,0.148,13.737,0.1173962390600874,4.821911483807983,2.735482539459252,C
  3988 Huma (1986 LA),20003988,,0.7,0.3165492500581312,10.76836875385109,1.544488156075295,C
  3989 Odin (1986 RM),20003989,0.411,3.774,0.1868999810783246,3.473496720774478,2.256540464879537,S
  3990 Heimdal (1987 SO3),20003990,0.067,35.675,0.2420162384585151,9.495444645644053,3.944011477356173,C
  3991 Basilevsky (1987 SW3),20003991,0.37,5.628,0.1737630302600656,3.871962381437484,2.250291447236108,S
  3992 Wagner (1987 SA7),20003992,0.166,17.131,0.07989383908588676,10.41555377629916,3.021589987933706,M
  3993 Sorm (1988 VV5),20003993,0.23,8.37,0.07357520496930864,3.070207841145733,2.569228328418854,M
  3994 Ayashi (1988 XF),20003994,0.0782,13.71,0.2439166589926383,3.684868434040555,2.652531589297434,C
  3995 Sakaino (1988 XM),20003995,0.311,9.487,0.09386817495179443,9.294510361360214,2.635828701046391,S
  3996 Fugaku (1988 XG1),20003996,0.409,5.231,0.1045523859315593,2.284055429537737,2.259017487126995,S
  3997 Taga (1988 XP1),20003997,0.077,9.592,0.1724759937113529,3.623133340454645,2.425351245219634,C
  3998 Tezuka (1989 AB),20003998,0.26,6.859,0.1954618677931697,6.487474086857576,2.280114595194174,M
  3999 Aristarchus (1989 AL),20003999,0.041,18.275,0.1186416122084797,2.535270799899165,2.460939778891602,C
  4000 Hipparchus (1989 AV),20004000,0.052,17.485,0.1161555599813955,2.720685817785387,2.587858553056555,C
  4001 Ptolemaeus (1949 PV),20004001,0.392,4.641,0.1721428206328735,5.456562402897054,2.287349431937759,S
  4002 Shinagawa (1950 JB),20004002,0.406,9.978,0.03063174096134263,14.69711137965477,2.515281353754812,S
  4003 Schumann (1964 ED),20004003,0.049,36.115,0.09325168143641809,5.060320808588802,3.424858404869094,C
  4004 List'ev (1971 SN1),20004004,0.05,24.762,0.1974441774500921,15.6505793380923,3.106688335345103,C
  4005 Dyagilev (1972 TC2),20004005,0.25,7.693,0.14820686290591,6.843565422054131,2.451933313006531,M
  4006 Sandler (1972 YR),20004006,0.071,15.894,0.1847240645128116,2.392965882454218,2.514041171404511,C
  4007 Euryalos (1973 SR),20004007,0.065,45.515,0.05774449966484708,10.99630884981791,5.19000443973419,C
  4008 Corbin (1977 BY),20004008,0.264,5.424,0.2081560574091495,25.49072733219148,2.360585589575316,M
  4009 Drobyshevskij (1977 EN1),20004009,0.044,18.198,0.1282947814272685,2.2851242814984,3.153357178275771,C
  4010 Nikol'skij (1977 QJ2),20004010,0.292,5.376,0.1274741178008441,5.41090413057449,2.548524232363687,M
  4011 Bakharev (1978 SC6),20004011,0.358,3.687,0.05061920084682741,1.169788953469756,2.19505031514592,S
  4012 Geballe (1978 VK9),20004012,0.229,5.808,0.1628051066398115,4.571932035428063,2.24720392248893,M
  4013 Ogiria (1979 OM15),20004013,0.079,15.695,0.1752736255468734,0.5824484940966896,3.150142770627332,C
  4014 Heizman (1979 SG10),20004014,0.0206,36.83,0.03849977983681156,1.114566881568488,3.432915808788341,C
  4015 Wilson-Harrington (1979 VA),20004015,0.05,4.0,0.6309896262757076,2.798560063969781,2.625979279137054,C
  4016 Sambre (1979 XK),20004016,0.063,8.312,0.2283800577157064,0.7897055538088474,2.40930877814379,C
  4017 Disneya (1980 DL5),20004017,,,0.1001983544064568,3.014372984975723,2.585695645768226,C
  4018 Bratislava (1980 YM),20004018,0.05,11.577,0.1628651977662595,3.428694830151037,2.579617310081236,C
  4019 Klavetter (1981 EK14),20004019,0.225,3.383,0.1275794090368312,2.485537144083434,2.338171618970858,M
  4020 Dominique (1981 ET38),20004020,0.231,6.947,0.1567245431110729,9.549484050286106,2.776642089606612,M
  4021 Dancey (1981 QD2),20004021,0.374,4.543,0.1697486777447019,3.54236508138666,2.282511709415337,S
  4022 Nonna (1981 TL4),20004022,0.907,3.67,0.1268235065637238,5.090005462947563,2.358144093971584,S
  4023 Jarnik (1981 UN),20004023,0.195,5.58,0.09259301345884766,1.852338670434389,2.234135569361841,M
  4024 Ronan (1981 WQ),20004024,0.055,11.859,0.1538983353136138,7.767331586282201,2.282333255686486,C
  4025 Ridley (1981 WU),20004025,0.25,4.384,0.1668843509899743,3.12946920578238,2.251807942440189,M
  4026 Beet (1982 BU1),20004026,0.038,13.234,0.1167235537992917,3.182767917518819,2.444339794297151,C
  4027 Mitton (1982 DN),20004027,,,0.1651290304217704,1.786672716779395,2.360424402485728,C
  4028 Pancratz (1982 DV2),20004028,0.175,7.268,0.148020018837062,2.812841397884736,2.552874757265451,M
  4029 Bridges (1982 KC1),20004029,0.265,7.433,0.1294229441973866,5.430909507497673,2.527413049857613,M
  4030 Archenhold (1984 EO1),20004030,0.251,6.973,0.09177761094050792,6.529687334176501,2.461140515060019,M
  4031 Mueller (1985 CL),20004031,0.389,3.875,0.1009694611150484,18.90631871664112,1.934190427151523,S
  4032 Chaplygin (1985 UT4),20004032,0.164,4.532,0.1420113135017136,2.133300928545509,2.182029684952103,M
  4033 Yatsugatake (1986 FA),20004033,0.256,4.781,0.09171759607036284,5.120120631573439,2.240514321660168,M
  4034 Vishnu (1986 PA),20004034,0.52,0.42,0.4440283406215621,11.1690156337678,1.059372152341889,S
  4035 Thestor (1986 WD),20004035,0.054,68.733,0.05644718340842136,12.13337575782368,5.275685931568819,C
  4036 Whitehouse (1987 DW5),20004036,0.11,11.036,0.1465613010508587,4.676016864348188,2.802926732331941,C
  4037 Ikeya (1987 EC),20004037,0.352,7.083,0.1563602242550337,8.457984061075212,2.774106490109192,S
  4038 Kristina (1987 QH2),20004038,,,0.1308615696569808,6.003779086089587,2.366267261881355,C
  4039 Souseki (1987 SH),20004039,0.473,6.634,0.06069796892095709,5.040243986621966,2.416564649757657,S
  4040 Purcell (1987 SN1),20004040,0.101,11.922,0.06972702261823331,2.337433691314619,2.671995841724516,C
  4041 Miyamotoyohko (1988 DN1),20004041,0.093,26.244,0.0572130350787264,11.22809047466728,3.011576565994066,C
  4042 Okhotsk (1989 AT1),20004042,0.07,8.593,0.1348650506226953,3.522819112541492,2.423044868751867,C
  4043 Perolof (1175 T-3),20004043,0.054,17.662,0.09619348256980188,6.565821175744235,3.114719893773507,C
  4044 Erikhog (5142 T-3),20004044,0.171,14.71,0.08414062483075785,10.6910106826555,3.040331660466395,M
  4045 Lowengrub (1953 RG),20004045,0.051,31.322,0.09536322641687744,21.36217765723575,3.231661161390045,C
  4046 Swain (1953 TV),20004046,0.147,13.169,0.06691744034567938,7.861328544578697,2.635655007437337,C
  4047 Chang'E (1964 TT2),20004047,0.073,9.63,0.2068596194178132,3.012597937514558,2.618084161625743,C
  4048 Samwestfall (1964 UC),20004048,0.417,3.417,0.1874162600018263,3.210753685982912,2.235425614588847,S
  4049 Noragal' (1973 QD2),20004049,0.061,19.489,0.2748123484020602,2.383269847077038,3.066086016792579,C
  4050 Mebailey (1976 SF),20004050,0.069,16.604,0.1346670268125901,1.480392723476545,3.186496399701145,C
  4051 Hatanaka (1978 VP),20004051,0.292,7.657,0.1097485158852524,2.724210627480046,2.789338442012676,M
  4052 Crovisier (1981 DP2),20004052,0.18,13.052,0.06783614462759305,9.16007638805008,3.02491833196916,M
  4053 Cherkasov (1981 TQ1),20004053,,,0.07802567726728815,4.601111704552996,2.339262537260228,C
  4054 Turnov (1983 TL),20004054,0.091,12.167,0.1708761759615585,4.826683837780529,3.049629840913455,C
  4055 Magellan (1985 DO2),20004055,0.31,2.49,0.3260507100185992,23.25217254970058,1.82031726818534,S
  4056 Timwarner (1985 FZ1),20004056,0.205,7.619,0.1063124173244837,13.18346900755703,2.646105057622023,M
  4057 Demophon (1985 TQ),20004057,0.077,45.683,0.1186981771299784,2.873053361519717,5.23597341861225,C
  4058 Cecilgreen (1986 JV),20004058,0.225,15.405,0.09210580198025269,10.79745716317406,3.013327385352656,M
  4059 Balder (1987 SB5),20004059,0.097,17.019,0.06683683242604016,9.464689020135232,3.019521911618183,C
  4060 Deipylos (1987 YT1),20004060,0.043,84.043,0.1551250726466748,16.16783559133005,5.221133444436354,C
  4061 Martelli (1988 FF3),20004061,0.059,19.041,0.1389633784888776,1.647042289880019,3.116676116860513,C
  4062 Schiaparelli (1989 BF),20004062,0.178,5.469,0.1493532161109104,6.902238546175361,2.242347183222595,M
  4063 Euforbo (1989 CG2),20004063,0.07,95.619,0.1197860946996467,18.93184707963055,5.194986807117552,C
  4064 Marjorie (2126 P-L),20004064,0.215,5.982,0.04050126629140666,7.186737792110957,2.466401001487252,M
  4065 Meinel (2820 P-L),20004065,0.27,3.873,0.07600723740574876,5.165547280618283,2.266867047238756,M
  4066 Haapavesi (1940 RG),20004066,0.472,4.129,0.222498257053023,5.277934222663945,2.243563926828503,S
  4067 Mikhel'son (1966 TP),20004067,0.203,7.431,0.1833242504433107,6.340167003907997,2.628843425521453,M
  4068 Menestheus (1973 SW),20004068,0.061,67.625,0.07477255934127884,17.57375585550881,5.130614873818637,C
  4069 Blakee (1978 VL7),20004069,,,0.0746645607588051,2.184834123047203,2.171682183595133,C
  4070 Rozov (1980 RS2),20004070,0.308,5.237,0.1674434310248138,3.783235851875821,2.251660776967972,S
  4071 Rostovdon (1981 RD2),20004071,0.05,25.982,0.1569050247322777,10.96162766318577,3.206795875536253,C
  4072 Yayoi (1981 UJ4),20004072,0.384,4.694,0.06466412785402238,2.16097973700869,2.144651211522908,S
  4073 Ruianzhongxue (1981 UE10),20004073,0.122,12.623,0.1745120509835149,2.07022754011591,3.176826585118039,C
  4074 Sharkov (1981 UN11),20004074,0.114,12.013,0.03787925976238363,9.824015103341008,3.024296975901318,C
  4075 Sviridov (1982 TL1),20004075,0.214,10.425,0.05017585154713671,7.766666023547383,3.025679517509105,M
  4076 Dorffel (1982 UF4),20004076,0.317,8.968,0.06801613350251999,1.354499672910448,2.852066588604928,S
  4077 Asuka (1982 XV1),20004077,0.185,19.475,0.0859172894907175,11.40619360600458,3.025728144921813,M
  4078 Polakis (1983 AC),20004078,0.138,19.647,0.1093022139790815,11.62702155856745,3.016402884371569,C
  4079 Britten (1983 CS),20004079,0.06,16.397,0.1177895961032285,2.386945655724161,3.183866615894941,C
  4080 Galinskij (1983 PW),20004080,,,0.2109691352328767,3.800858655743049,2.193394130148172,C
  4081 Tippett (1983 RC2),20004081,0.233,7.577,0.09238430397135408,1.799158351392985,2.379604464858943,M
  4082 Swann (1984 SW3),20004082,0.029,9.535,0.2573312891745117,9.59574125414056,2.390344105790078,C
  4083 Jody (1985 CV),20004083,0.25,9.643,0.1922089548907347,12.8352645312136,2.597998945774679,M
  4084 Hollis (1985 GM),20004084,0.219,10.295,0.0147609502118074,3.209664870786933,2.910065948223136,M
  4085 Weir (1985 JR),20004085,0.273,9.221,0.1068775611560192,14.21572609151714,2.605947352479322,M
  4086 Podalirius (1985 VK2),20004086,0.05,85.495,0.1223126438652462,21.68237750549803,5.27936190708495,C
  4087 Part (1986 EM1),20004087,0.206,6.405,0.1178084954386729,4.422218040159619,2.176649942157787,M
  4088 Baggesen (1986 GG),20004088,0.454,6.537,0.0580428256785601,7.401891560940434,2.445107362630099,S
  4089 Galbraith (1986 JG),20004089,0.429,5.077,0.1328775581413669,1.1427284328455,2.18560159795963,S
  4090 Risehvezd (1986 RH1),20004090,0.149,7.195,0.2111207765409944,1.333160307650677,2.356512389964772,C
  4091 Lowe (1986 TL2),20004091,0.049,22.571,0.116845903750746,12.20809699722226,3.184161556905886,C
  4092 Tyr (1986 TJ4),20004092,,,0.2500341469810943,4.026038147400983,2.6314994846097,C
  4093 Bennett (1986 VD),20004093,0.037,24.787,0.02746808873461135,9.372663188186484,3.016858469646824,C
  4094 Aoshima (1987 QC),20004094,0.092,13.238,0.3344497906781509,2.04514723019085,2.877321454006942,C
  4095 Ishizuchisan (1987 SG),20004095,0.189,4.845,0.1178841590106455,2.515543648926216,2.120636676170391,M
  4096 Kushiro (1987 VC),20004096,0.277,7.664,0.1501425838885119,9.074763076822258,2.809695851458676,M
  4097 Tsurugisan (1987 WW),20004097,0.275,4.738,0.1423650773799117,3.969507886775719,2.239350817210471,M
  4098 Thraen (1987 WQ1),20004098,0.064,13.854,0.1285122943519748,2.933383429972612,3.21999094838898,C
  4099 Wiggins (1988 AB5),20004099,0.239,7.495,0.07831954083903003,15.6055026582143,2.572035792602982,M
  4100 Sumiko (1988 BF),20004100,0.201,15.561,0.1102744001816521,11.13209083058812,3.006764329225322,M
  4101 Ruikou (1988 CE),20004101,0.125,8.157,0.1140472873461476,8.745262277721215,2.698428880796447,C
  4102 Gergana (1988 TE3),20004102,0.176,12.04,0.0700827295219972,9.596537534098076,3.015705301122133,M
  4103 Chahine (1989 EB),20004103,0.226,15.656,0.1921007835778006,26.97689118918405,2.380258277194684,M
  4104 Alu (1989 ED),20004104,0.239,8.595,0.1077372760036432,15.69732998931714,2.542332981395438,M
  4105 Tsia (1989 EK),20004105,0.119,13.334,0.1928080449390092,6.366753937710727,2.702495852878944,C
  4106 Nada (1989 EW),20004106,,,0.1826365683347127,9.738618733602095,2.751157951623449,C
  4107 Rufino (1989 GT),20004107,0.169,12.854,0.20254669834325,17.52830633954068,2.554908584920448,M
  4108 Rakos (3439 T-3),20004108,0.049,10.253,0.1259653277298518,1.462125279804386,2.642386302984735,C
  4109 Anokhin (1969 OW),20004109,0.281,4.762,0.1591152590477352,1.51808142165013,2.266247702061475,M
  4110 Keats (1977 CZ),20004110,0.072,23.377,0.1189089259949557,2.103333135553211,3.10291443316665,C
  4111 Lamy (1981 EN12),20004111,,,0.1278539375023497,2.671439482145241,2.299526155900276,C
  4112 Hrabal (1981 ST),20004112,0.026,45.507,0.03818536093994408,16.5968097495351,3.117975531776956,C
  4113 Rascana (1982 BQ),20004113,0.122,7.264,0.096898506978006,6.352790773415212,2.260348397103569,C
  4114 Jasnorzewska (1982 QB1),20004114,0.178,5.476,0.2020918663651924,7.302954741652505,2.538370810205604,M
  4115 Peternorton (1982 QS3),20004115,0.166,14.422,0.03972660439060764,9.5669441811297,3.002438340185443,M
  4116 Elachi (1982 SU),20004116,0.245,4.693,0.08038354434028115,24.11167017091126,1.872469413562246,M
  4117 Wilke (1982 SU3),20004117,0.506,6.481,0.1717915850585214,13.39563180506926,2.840512983492605,S
  4118 Sveta (1982 TH3),20004118,0.192,13.232,0.1078469396065545,8.765428098048783,3.019590474873001,M
  4119 Miles (1983 BE),20004119,0.27,12.809,0.1314999757696671,13.017683725789,2.881502094397298,M
  4120 Denoyelle (1985 RS4),20004120,0.056,14.712,0.0847890256755492,6.727778662401658,3.156762017772441,C
  4121 Carlin (1986 JH),20004121,0.408,6.892,0.2558014743482291,23.07531071595536,2.373453787020686,S
  4122 Ferrari (1986 OA),20004122,0.246,8.889,0.04829856101232229,13.47359761621602,2.558788997685088,M
  4123 Tarsila (1986 QP1),20004123,0.291,6.483,0.06516203815039566,2.747087297496995,2.832484017291384,M
  4124 Herriot (1986 SE),20004124,0.054,18.954,0.03308059630158907,3.593388733471795,2.787251748514126,C
  4125 Lew Allen (1987 MO),20004125,0.172,6.392,0.1179074941295814,20.44323153005093,1.921318296736643,M
  4126 Mashu (1988 BU),20004126,,,0.1423867178442163,3.18591403810282,3.204112619929642,C
  4127 Kyogoku (1988 BA2),20004127,0.392,8.452,0.03792639531542114,2.26848610738224,2.865935941515687,S
  4128 UKSTU (1988 BM5),20004128,0.236,4.537,0.1428061235262897,12.79096574401911,2.553471486768882,M
  4129 Richelen (1988 DM),20004129,0.228,5.391,0.2512594863037764,7.131367708119155,2.563630227320871,M
  4130 Ramanujan (1988 DQ1),20004130,0.095,12.847,0.03620028907717761,9.773527877235027,3.055654953520085,C
  4131 Stasik (1988 DR4),20004131,0.044,29.13,0.1049650641738031,12.42467609272806,3.16344131092881,C
  4132 Bartok (1988 EH),20004132,0.357,9.723,0.2876035486075135,23.31665245652627,2.40682905294612,S
  4133 Heureka (1942 DB),20004133,,,0.1198563608635088,12.03848638099013,2.581613502011852,C
  4134 Schutz (1961 CR),20004134,0.297,4.051,0.09846827196254004,4.180910293882566,2.301437411780002,M
  4135 Svetlanov (1966 PG),20004135,0.03,24.207,0.2334722358508272,7.948462397448621,2.787744197090394,C
  4136 Artmane (1968 FJ),20004136,0.062,11.134,0.1342407515087577,3.254555727962473,2.354255145971455,C
  4137 Crabtree (1970 WC),20004137,0.23,6.544,0.01844878995897401,3.801227172268226,2.364146309505993,M
  4138 Kalchas (1973 SM),20004138,0.082,46.462,0.04364122868334099,2.097621415012666,5.177365249053374,C
  4139 Ul'yanin (1975 VE2),20004139,0.158,12.707,0.1638517393327116,1.592418644505047,3.1464923954744,M
  4140 Branham (1976 VA),20004140,0.053,33.748,0.1236682005840627,7.733344972115509,3.003672084329759,C
  4141 Nintanlena (1978 PG3),20004141,0.046,14.59,0.00984690119391294,8.964733493935894,2.568874080843619,C
  4142 Dersu-Uzala (1981 KE),20004142,0.348,6.018,0.151402046225334,26.49405245859387,1.911590579544814,S
  4143 Huziak (1981 QN1),20004143,0.069,16.722,0.1810624847666911,2.034695972134052,3.094396397730278,C
  4144 Vladvasil'ev (1981 SW6),20004144,0.032,32.494,0.03318681000936798,9.262174925249404,3.158346043988881,C
  4145 Maximova (1981 SJ7),20004145,0.305,5.266,0.1996830510405664,4.864853388188673,2.272204646548723,S
  4146 Rudolfinum (1982 DD2),20004146,0.247,4.756,0.1071053822065985,4.709380269107466,2.258392759391722,M
  4147 Lennon (1983 AY),20004147,0.24,5.171,0.08184364024110945,5.729978903369635,2.36115019570374,M
  4148 McCartney (1983 NT),20004148,0.306,7.252,0.09756721011553728,5.19898625840712,2.245206665974742,S
  4149 Harrison (1984 EZ),20004149,0.23,10.13,0.1244215284720495,12.93432067092792,2.664293480811956,M
  4150 Starr (1984 QC1),20004150,0.277,6.641,0.1659025089659558,3.195149134009838,2.233190312939309,M
  4151 Alanhale (1985 HV1),20004151,0.045,19.526,0.149486888028787,1.00178324828664,3.140592980172176,C
  4152 Weber (1985 JF),20004152,0.05,19.604,0.09077305369423386,17.59562424602692,3.172981788600323,C
  4153 Roburnham (1985 JT1),20004153,0.077,17.337,0.1657952321031005,1.424832727253828,3.145735899228139,C
  4154 Rumsey (1985 NE),20004154,0.289,6.213,0.2026674681796129,6.731289263463228,2.535738652293717,M
  4155 Watanabe (1987 UB1),20004155,0.28,6.022,0.2417575478726173,6.015720888834189,2.432769274648559,M
  4156 Okadanoboru (1988 BE),20004156,0.091,15.479,0.1892429923935841,14.2381337635697,2.7016685852924,C
  4157 Izu (1988 XD2),20004157,0.0695,21.01,0.1634111498955887,12.81920078282922,2.671642235643918,C
